2016-11-30T09:24:05,Cupboard6,ON,100
2016-11-30T09:24:10,Cupboard6,OFF,0
2016-11-30T09:24:15,Radio,ON,100
2016-11-30T09:24:55,Kettle,OFF,0
2016-12-15T09:19:27,LightBedroom,ON,100
2016-12-15T09:20:09,LightBedroom,OFF,0
2016-12-15T09:20:20,BedroomDoor,ON,100
2016-12-15T09:20:20,BedroomDoor,OFF,0
2016-12-15T09:20:20,Entrance,ON,100
2016-12-15T09:20:51,Corridor,ON,100
2016-12-15T09:20:51,Entrance,OFF,0
2016-12-15T09:20:51,Corridor,OFF,0
2016-12-15T09:20:51,Toilet,ON,100
2016-12-15T09:24:38,Toilet,OFF,0
2016-12-15T09:24:38,Corridor,ON,100
2016-12-15T09:24:47,Entrance,ON,100
2016-12-15T09:24:47,KitchenDoor,ON,100
2016-12-15T09:24:54,Kettle,ON,100
2016-12-15T09:24:54,Corridor,OFF,0
2016-12-15T09:24:54,Entrance,OFF,0
2016-12-15T09:25:08,Cupboard6,ON,100
2016-12-15T09:25:19,Cupboard6,OFF,0
2016-12-15T09:25:19,Radio,ON,100
2016-12-15T09:26:11,Kettle,OFF,0
2016-12-16T09:24:40,LightBedroom,ON,100
2016-12-16T09:26:11,LightBedroom,OFF,0
2016-12-16T09:26:31,BedroomDoor,ON,100
2016-12-16T09:26:31,BedroomDoor,OFF,0
2016-12-16T09:26:31,Entrance,ON,100
2016-12-16T09:26:43,Corridor,ON,100
2016-12-16T09:26:43,Entrance,OFF,0
2016-12-16T09:27:07,Corridor,OFF,0
2016-12-16T09:27:07,Toilet,ON,100
2016-12-16T09:30:33,Toilet,OFF,0
2016-12-16T09:33:09,Corridor,ON,100
2016-12-16T09:33:09,Entrance,ON,100
2016-12-16T09:33:13,Kettle,ON,100
2016-12-16T09:33:13,Corridor,OFF,0
2016-12-16T09:33:21,Entrance,OFF,0
2016-12-16T09:33:26,Cupboard6,ON,100
2016-12-16T09:33:26,Cupboard6,OFF,0
2016-12-16T09:33:54,Radio,ON,100
2016-12-16T09:34:11,Kettle,OFF,0
